Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
389500,KR7389500000,에스비비테크,KOSDAQ,기술성장기업부,60200,2,-3900,-6.08,62000,63700,57500,178145,10537616350,401141014400,6663472,KSQ
078020,KR7078020005,LS증권,KOSDAQ,우량기업부,7180,1,440,6.53,6800,7400,6700,790162,5665129255,398354944200,55481190,KSQ
029530,KR7029530003,신도리코,KOSPI,,40800,1,50,0.12,40400,41150,39700,9024,364740075,396401743200,9715729,STK
006405,KR7006401004,삼성SDI우,KOSPI,,245000,2,-21000,-7.89,265000,265000,245000,17984,4495365250,396384520000,1617896,STK
015360,KR7015360001,INVENI,KOSPI,,14540,2,-80,-0.55,14990,14990,14330,28450,412767995,396215000000,27250000,STK
215200,KR7215200007,메가스터디교육,KOSDAQ GLOBAL,우량기업부,38100,2,-900,-2.31,38850,38850,37950,39696,1514088075,394914729600,10365216,KSQ
417310,KR7417310000,코람코더원리츠,KOSPI,,9760,2,-10,-0.1,9800,9800,9690,78758,766735900,394304000000,40400000,STK
389650,KR7389650003,넥스트바이오메디컬,KOSDAQ,기술성장기업부,47600,1,5750,13.74,42900,51700,42550,212993,10176775700,393998813600,8277286,KSQ
160980,KR7160980009,싸이맥스,KOSDAQ,우량기업부,36000,1,3000,9.09,32000,38300,31250,354826,12742034000,393272748000,10924243,KSQ
107640,KR7107640005,한중엔시에스,KOSDAQ,기술성장기업부,43250,2,-2800,-6.08,46550,46550,42350,130032,5657395225,392058914500,9064946,KSQ
092200,KR7092200005,디아이씨,KOSPI,,10060,2,-200,-1.95,10000,10160,9010,1777782,16937726450,391219004140,38888569,STK
069540,KR7069540003,빛과전자,KOSDAQ,벤처기업부,3760,2,-425,-10.16,4060,4065,3675,5609539,21244547799,391104386240,104017124,KSQ
060980,KR7060980000,HL홀딩스,KOSPI,,43000,2,-1050,-2.38,43700,44300,41900,36753,1571674625,390390421000,9078847,STK
145720,KR7145720009,덴티움,KOSPI,,45100,2,-950,-2.06,45500,46050,41900,27298,1228065650,388937484100,8623891,STK
002810,KR7002810000,삼영무역,KOSPI,,21050,2,-50,-0.24,21100,21250,20700,11926,249851600,388729255400,18466948,STK
354320,KR7354320004,알멕,KOSDAQ,기술성장기업부,60700,2,-3700,-5.75,64400,64400,60000,82566,5029149800,387956826700,6391381,KSQ
078130,KR7078130002,국일제지,KOSDAQ,중견기업부,3435,1,30,0.88,3335,3525,3125,249293,837744091,387263916345,112740587,KSQ
090435,KR7090431008,아모레퍼시픽우,KOSPI,,36650,2,-750,-2.01,37400,38300,36100,28551,1051641450,386944469500,10557830,STK
425040,KR7425040003,티이엠씨,KOSDAQ,우량기업부,18100,2,-2150,-10.62,20250,20250,17970,901505,16829618130,386881744200,21374682,KSQ
067630,KR7067630004,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),3170,2,-35,-1.09,3205,3205,3075,250750,781043041,386477073860,121917058,KSQ
230240,KR7230240004,에치에프알,KOSDAQ,중견기업부,28950,2,-5050,-14.85,33200,33200,28650,467570,13956613500,385295550000,13309000,KSQ
065680,KR7065680001,우주일렉트로,KOSDAQ,우량기업부,41500,1,550,1.34,39250,42900,35800,63322,2513524300,383479546500,9240471,KSQ
306200,KR7306200007,세아제강,KOSPI,,135200,2,-2500,-1.82,134200,141300,131000,14250,1963523300,383467760000,2836300,STK
0120G0,KR70120G0001,삼양바이오팜,KOSPI,,51500,2,-3000,-5.5,54900,55300,51500,17818,939784200,382947305000,7435870,STK
357120,KR7357120005,코람코라이프인프라리츠,KOSPI,,3915,1,5,0.13,3910,3940,3880,121847,475980035,381067910910,97335354,STK
012030,KR7012030003,DB,KOSPI,,1886,2,-107,-5.37,1986,1986,1795,1192522,2251209079,379414037638,201173933,STK
287840,KR7287840003,인투셀,KOSDAQ,기술성장기업부,25250,2,-1150,-4.36,26300,26400,24050,64196,1615200825,379304490000,15021960,KSQ
304360,KR7304360001,에스바이오메딕스,KOSDAQ,벤처기업부,30600,1,2150,7.56,29050,31450,27100,83463,2478510350,378984916800,12385128,KSQ
117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,16770,2,-1080,-6.05,17200,17510,16260,169639,2835247010,378298381110,22558043,KSQ
098070,KR7098070006,한텍,KOSDAQ,중견기업부,33800,2,-3000,-8.15,36200,36250,33600,50337,1725664125,375894565800,11121141,KSQ
170900,KR7170900005,동아에스티,KOSPI,,38350,1,450,1.19,38200,38550,37950,11320,432487050,373061858650,9727819,STK
187660,KR7187660006,페니트리움바이오,KOSDAQ,중견기업부,6710,2,-130,-1.9,6700,7140,6550,850987,5770665675,372178557630,55466253,KSQ
394280,KR7394280002,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,14080,2,-1130,-7.43,14670,14770,13960,156969,2228235275,370959142400,26346530,KSQ
047920,KR7047920004,HLB제약,KOSDAQ,기술성장기업부,11300,2,-300,-2.59,11300,11670,11250,66476,754258260,370632722800,32799356,KSQ
015860,KR7015860000,일진홀딩스,KOSPI,,7500,2,-130,-1.7,7630,7630,7260,277682,2060794680,370106122500,49347483,STK
144960,KR7144960002,뉴파워프라즈마,KOSDAQ,우량기업부,8470,2,-240,-2.76,8700,8790,8270,580467,4954057590,370076525280,43692624,KSQ
105840,KR7105840003,우진,KOSPI,,18260,2,-790,-4.15,19060,19520,17730,196281,3590841155,368809454200,20197670,STK
017810,KR7017810003,풀무원,KOSPI,,9630,2,-280,-2.83,9840,9850,9510,89516,860740750,367100819460,38120542,STK
456010,KR7456010008,아이씨티케이,KOSDAQ,기술성장기업부,26100,2,-2050,-7.28,26650,26950,25500,496006,12955934625,365684333400,14010894,KSQ
080580,KR7080580004,오킨스전자,KOSDAQ,벤처기업부,17310,2,-1120,-6.08,18300,18300,16820,386953,6740145065,365084431050,21090955,KSQ
344820,KR7344820006,KCC글라스,KOSPI,,22850,2,-200,-0.87,22750,23050,22450,33471,759011725,364926199200,15970512,STK
114810,KR7114810005,한솔아이원스,KOSDAQ,우량기업부,12950,2,-330,-2.48,13200,13400,12600,152137,1973384695,364454103300,28143174,KSQ
016590,KR7016590002,신대양제지,KOSPI,,9010,2,-10,-0.11,9080,9180,8750,19138,169992680,363083358200,40297820,STK
215600,KR7215600008,신라젠,KOSDAQ,중견기업부,2620,2,-80,-2.96,2705,2745,2595,746751,1971943387,363010337680,138553564,KSQ
089590,KR7089590004,제주항공,KOSPI,,4480,1,70,1.59,4410,4520,4400,177812,792622068,361271612800,80640985,STK
206650,KR7206650004,유바이오로직스,KOSDAQ,우량기업부,9810,2,-130,-1.31,9760,9950,9680,202611,1986134045,360255641670,36723307,KSQ
097520,KR7097520001,엠씨넥스,KOSPI,,20600,2,-600,-2.83,20950,21250,20350,59441,1224660825,358470900000,17401500,STK
232530,KR7232530006,이엠티,KONEX,일반기업부,13940,2,-160,-1.13,14000,14000,11990,6811,90498900,357063397760,25614304,KNX
084110,KR7084110006,휴온스글로벌,KOSDAQ,우량기업부,28200,2,-1450,-4.89,30050,30300,27700,117851,3343811875,357006698400,12659812,KSQ
003800,KR7003800000,에이스침대,KOSDAQ,우량기업부,32000,1,50,0.16,32200,32600,31800,5438,175247600,354880000000,11090000,KSQ
002030,KR7002030005,아세아,KOSPI,,172300,1,5200,3.11,168000,172700,165000,4182,707849900,354740199600,2058852,STK
105630,KR7105630008,한세실업,KOSPI,,8850,1,370,4.36,8420,9010,8410,165525,1448922025,354000000000,40000000,STK
092790,KR7092790005,넥스틸,KOSPI,,13590,2,-390,-2.79,13600,13710,13160,152452,2047702370,353367180000,26002000,STK
254490,KR7254490006,미래반도체,KOSDAQ,우량기업부,24450,2,-2750,-10.11,26700,26700,24200,181945,4521675525,353009100000,14438000,KSQ
052710,KR7052710001,아모텍,KOSDAQ,중견기업부,24100,2,-700,-2.82,24650,27100,22200,742452,18395815700,352162358600,14612546,KSQ
005610,KR7005610001,삼립,KOSPI,,40800,2,-400,-0.97,41200,42200,40500,7928,325304350,352063567200,8629009,STK
183190,KR7183190008,아세아시멘트,KOSPI,,9570,1,20,0.21,9500,9680,9340,40361,383136895,349366515960,36506428,STK
265520,KR7265520007,AP시스템,KOSDAQ,우량기업부,22750,2,-1600,-6.57,24150,24200,22650,67380,1555779850,342406177750,15050821,KSQ
079370,KR7079370003,제우스,KOSDAQ,우량기업부,11010,2,-1010,-8.4,11990,11990,10990,369826,4135833880,341497059900,31016990,KSQ
119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,20700,2,-400,-1.9,20900,21350,19960,119288,2461779085,340492416300,16448909,KSQ
02826K,KR702826K016,삼성물산우B,KOSPI,,231500,2,-33500,-12.64,250000,253500,225500,21601,5057292500,339747085000,1467590,STK
029460,KR7029460003,케이씨,KOSPI,,30800,2,-950,-2.99,31500,31500,30100,19044,583931700,339432478000,11020535,STK
452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,41100,2,-950,-2.26,41250,42000,39000,59279,2394105100,339297803100,8255421,KSQ
092230,KR7092230002,KPX홀딩스,KOSPI,,80200,2,-200,-0.25,80400,81700,80000,3555,286202700,338816609200,4224646,STK
376270,KR7376270005,HEM파마,KOSDAQ,기술성장기업부,47000,2,-2250,-4.57,49400,49400,46700,18807,890168400,338549789000,7203187,KSQ
126720,KR7126720002,수산인더스트리,KOSPI,,23600,2,-700,-2.88,24250,24250,23300,21093,498487350,337149600000,14286000,STK
002710,KR7002710002,TCC스틸,KOSPI,,12850,2,-760,-5.58,13200,13610,12690,127255,1649977080,336846006450,26213697,STK
204620,KR7204620009,글로벌텍스프리,KOSDAQ,우량기업부,4780,1,190,4.14,4590,4960,4500,1330746,6363199527,335954317400,70283330,KSQ
219130,KR7219130002,타이거일렉,KOSDAQ,벤처기업부,53200,1,1200,2.31,49900,53200,48300,26825,1350375750,335920228000,6314290,KSQ
200880,KR7200880003,서연이화,KOSPI,,12410,2,-400,-3.12,12630,12820,12140,88276,1094503265,335422903170,27028437,STK
234340,KR7234340008,헥토파이낸셜,KOSDAQ,우량기업부,24000,2,-750,-3.03,24300,25100,23400,210756,5097817625,335295744000,13970656,KSQ
200470,KR7200470003,에이팩트,KOSDAQ,중견기업부,7900,2,-460,-5.5,8300,8360,7880,361184,2899923335,334660534700,42362093,KSQ
424870,KR7424870004,이뮨온시아,KOSDAQ,기술성장기업부,4490,1,65,1.47,4520,4630,4365,605145,2717728696,334244889810,74442069,KSQ
441270,KR7441270006,파인엠텍,KOSDAQ,벤처기업부,8000,2,-110,-1.36,7940,8370,7660,275243,2196890465,333849696000,41731212,KSQ
179900,KR7179900006,유티아이,KOSDAQ,투자주의환기종목(소속부없음),16860,2,-850,-4.8,17500,18080,16420,121337,2059009855,333666346320,19790412,KSQ
417840,KR7417840006,저스템,KOSDAQ,벤처기업부,14670,2,-1320,-8.26,15610,15610,13920,785754,11446739230,332479867770,22663931,KSQ
092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,19430,1,620,3.3,18810,19820,17400,118231,2248696820,332441082400,17109680,KSQ
488900,KR7488900002,비츠로넥스텍,KOSDAQ,기술성장기업부,11380,2,-520,-4.37,11790,11790,10830,122807,1380714485,329751921340,28976443,KSQ
091810,KR7091810002,트리니티항공,KOSPI,,798,1,14,1.79,783,832,765,1433687,1158494325,329549649030,412969485,STK
092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,25250,2,-4450,-14.98,28150,28400,24700,446719,11547425425,329532624250,13050797,KSQ
010690,KR7010690006,화신,KOSPI,,9360,2,-460,-4.68,9540,9610,9090,223327,2077380100,326855037600,34920410,STK
091700,KR7091700005,파트론,KOSDAQ GLOBAL,우량기업부,6530,2,-70,-1.06,6600,6650,6400,226760,1470135060,326500000000,50000000,KSQ
025860,KR7025860008,남해화학,KOSPI,,6570,2,-20,-0.3,6560,6590,6410,382837,2493214695,326389998510,49678843,STK
011760,KR7011760006,현대코퍼레이션,KOSPI,,24650,2,-200,-0.8,24800,24850,24050,24516,598341750,326094011900,13228966,STK
058430,KR7058430000,포스코스틸리온,KOSPI,,5430,2,-130,-2.34,5560,5560,5240,329718,1759653510,325800000000,60000000,STK
286940,KR7286940002,롯데이노베이트,KOSPI,,21300,2,-1400,-6.17,21800,21800,20600,52035,1099184700,322255517100,15129367,STK
243070,KR7243070000,휴온스,KOSDAQ,우량기업부,26900,2,-1450,-5.11,27700,27700,26000,32644,875242850,322252988500,11979665,KSQ
005950,KR7005950001,이수화학,KOSPI,,12240,1,110,0.91,11900,12430,11000,734072,8818625880,321840628560,26294169,STK
016800,KR7016800005,퍼시스,KOSPI,,27900,1,650,2.39,26800,28100,26600,1331,36289775,320850000000,11500000,STK
192650,KR7192650000,드림텍,KOSPI,,4650,2,-120,-2.52,4715,4805,4580,293642,1368519415,320730025350,68974199,STK
241520,KR7241520006,DSC인베스트먼트,KOSDAQ,중견기업부,12040,2,-880,-6.81,12780,13050,12000,659201,8161191810,320264000000,26600000,KSQ
484590,KR7484590005,삼양컴텍,KOSDAQ,벤처기업부,7770,2,-140,-1.77,7650,7810,7630,113995,878955385,320205196500,41210450,KSQ
317330,KR7317330009,덕산테코피아,KOSDAQ,중견기업부,15560,2,-940,-5.7,16270,16690,15300,113268,1767983735,318615647040,20476584,KSQ
005720,KR7005720008,넥센,KOSPI,,6030,1,20,0.33,6000,6090,5860,22751,136169160,316840181310,52543977,STK
482630,KR7482630001,삼양엔씨켐,KOSDAQ,중견기업부,14470,2,-1240,-7.89,15240,15240,14200,392231,5721494815,316723411600,21888280,KSQ
049070,KR7049070006,인탑스,KOSDAQ,우량기업부,18390,1,100,0.55,18710,18980,17590,211196,3853552450,316308000000,17200000,KSQ
064820,KR7064820004,케이프,KOSDAQ,우량기업부,10210,2,-540,-5.02,10500,10630,10080,122574,1260629490,315082795150,30860215,KSQ
078340,KR7078340007,컴투스,KOSDAQ GLOBAL,중견기업부,26050,2,-850,-3.16,27250,27350,26000,48240,1279317050,314978703650,12091313,KSQ
126560,KR7126560002,현대퓨처넷,KOSPI,,2880,2,-45,-1.54,2925,2925,2830,51087,146770365,314498995200,109201040,STK
069080,KR7069080000,웹젠,KOSDAQ GLOBAL,우량기업부,10100,2,-440,-4.17,10400,10530,10050,70447,719743200,312762407500,30966575,KSQ
475400,KR7475400008,씨메스로보틱스,KOSDAQ,기술성장기업부,26600,2,-950,-3.45,26750,27550,25150,51272,1334579125,312711249200,11756062,KSQ
009290,KR7009290008,광동제약,KOSPI,,6270,2,-160,-2.49,6450,6470,6230,145706,920251170,312244796160,49799808,STK
203650,KR7203650007,드림시큐리티,KOSDAQ,중견기업부,3085,2,-135,-4.19,3075,3165,2960,1567381,4753004657,311885232200,101097320,KSQ
018250,KR7018250001,애경산업,KOSPI,,11800,2,-50,-0.42,11730,11900,11460,33489,391851925,311637233000,26409935,STK
036200,KR7036200004,유니셈,KOSDAQ,우량기업부,10140,2,-950,-8.57,10620,10670,9980,378160,3890553160,310935221220,30664223,KSQ
094360,KR7094360005,칩스앤미디어,KOSDAQ,벤처기업부,14510,2,-670,-4.41,15150,15200,14380,98523,1439072480,309865025740,21355274,KSQ
009160,KR7009160003,SIMPAC,KOSPI,,4735,3,0,0.0,4885,4955,4585,132009,618661087,309531533480,65370968,STK
445090,KR7445090004,에이직랜드,KOSDAQ,벤처기업부,28200,2,-2850,-9.18,30100,30100,27000,174978,4925856375,308103555600,10925658,KSQ
036890,KR7036890002,진성티이씨,KOSDAQ,우량기업부,13970,2,-390,-2.72,14500,14580,13820,99926,1405092485,307795743310,22032623,KSQ
101730,KR7101730000,위메이드맥스,KOSDAQ,중견기업부,3665,2,-255,-6.51,3805,3915,3620,60868,227637147,307139043190,83803286,KSQ
036170,KR7036170009,에이치엠넥스,KOSDAQ,중견기업부,4960,1,160,3.33,4800,5290,4800,6663890,33390338456,304373504960,61365626,KSQ
236200,KR7236200002,슈프리마,KOSDAQ,우량기업부,43600,2,-1950,-4.28,46600,49000,43000,57904,2569288600,304079959600,6974311,KSQ
089980,KR7089980007,상아프론테크,KOSDAQ,우량기업부,18990,2,-1010,-5.05,19310,19950,18610,49892,948914695,303631812630,15989037,KSQ
228760,KR7228760005,지노믹트리,KOSDAQ,기술성장기업부,12150,2,-130,-1.06,12340,12500,11750,73495,892781315,302039304300,24859202,KSQ
194370,KR7194370003,제이에스코퍼레이션,KOSPI,,10400,2,-210,-1.98,10610,11060,10310,128174,1348428610,301774283200,29016758,STK
104700,KR7104700000,한국철강,KOSPI,,8260,2,-30,-0.36,8270,8280,8110,32903,269422120,301077000000,36450000,STK
042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,11490,2,-570,-4.73,11950,11960,11070,416405,4740088235,301038287250,26200025,KSQ
084690,KR7084690007,대상홀딩스,KOSPI,,8310,2,-630,-7.05,8890,8910,8250,166477,1402988895,300926190780,36212538,STK
136480,KR7136480001,하림,KOSDAQ,우량기업부,2830,2,-30,-1.05,2860,2880,2795,614605,1736582890,300573456660,106209702,KSQ
001940,KR7001940006,KISCO홀딩스,KOSPI,,21200,2,-150,-0.7,21500,21850,20500,6676,139906250,300539256000,14176380,STK
099430,KR7099430001,바이오플러스,KOSDAQ,우량기업부,4870,2,-170,-3.37,5040,5040,4785,961485,4678625410,300190316140,61640722,KSQ
000650,KR7000650002,천일고속,KOSPI,,210000,2,-9000,-4.11,240000,263500,207000,91805,21824556000,300136200000,1429220,STK
018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,20400,2,-500,-2.39,20800,21150,18710,54509,1089083120,299880000000,14700000,KSQ
274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,21750,2,-1050,-4.61,22800,23300,21000,522109,11412980925,298756977750,13735953,KSQ
086390,KR7086390002,유니테스트,KOSDAQ,중견기업부,14110,2,-800,-5.37,14470,14570,13610,135683,1914083675,298202517860,21134126,KSQ
242040,KR7242040004,나무기술,KOSDAQ,기술성장기업부,8570,1,780,10.01,7870,8990,7180,10165015,83943161985,296575682480,34606264,KSQ
025770,KR7025770009,한국정보통신,KOSDAQ,우량기업부,7920,2,-130,-1.61,7820,8360,7740,245766,1954710750,296558626320,37444271,KSQ
112290,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,14660,1,110,0.76,14200,14740,13420,513261,7267547215,296441179400,20221090,KSQ
462350,KR7462350000,이노스페이스,KOSDAQ,기술성장기업부,14170,1,570,4.19,13990,14620,13580,444299,6242614230,295708940540,20868662,KSQ
000430,KR7000430009,대원강업,KOSPI,,4765,1,95,2.03,4660,4770,4450,337414,1551882217,295430000000,62000000,STK
034830,KR7034830000,한국토지신탁,KOSPI,,1169,2,-3,-0.26,1172,1196,1142,638323,739850231,295159909870,252489230,STK
001390,KR7001390004,KG케미칼,KOSPI,,4390,2,-80,-1.79,4430,4560,4330,221863,973433050,295153001700,67233030,STK
450950,KR7450950001,아스테라시스,KOSDAQ,벤처기업부,7830,2,-260,-3.21,7900,8060,7760,59532,470952575,294624045360,37627592,KSQ
365270,KR7365270008,큐라클,KOSDAQ,기술성장기업부,13300,2,-940,-6.6,14240,14450,13100,206445,2816551850,293557493600,22071992,KSQ
272450,KR7272450008,진에어,KOSPI,,5620,2,-10,-0.18,5650,5800,5610,161823,920004315,293364000000,52200000,STK
448280,KR7448280008,에코아이,KOSDAQ,중견기업부,9860,2,-150,-1.5,9920,10050,9590,59864,587254240,292162931940,29631129,KSQ
378340,KR7378340004,필에너지,KOSDAQ,중견기업부,13510,2,-1040,-7.15,14220,14400,13360,54440,744126600,292158910820,21625382,KSQ
003720,KR7003720000,삼영,KOSPI,,8580,2,-120,-1.38,8510,8680,8300,642601,5439361270,291720000000,34000000,STK
200130,KR7200130003,콜마비앤에이치,KOSDAQ GLOBAL,우량기업부,9910,2,-320,-3.13,10400,10400,9890,63964,638335495,291508179780,29415558,KSQ
187870,KR7187870001,디바이스,KOSDAQ,우량기업부,21150,2,-2800,-11.69,23300,23300,21100,205744,4505454800,291236769000,13770060,KSQ
314930,KR7314930009,바이오다인,KOSDAQ,기술성장기업부,9760,2,-260,-2.59,10030,10060,9550,34695,338485450,290497645280,29764103,KSQ
024720,KR7024720005,콜마홀딩스,KOSPI,,8460,2,-120,-1.4,8600,8630,8350,37479,317058530,290146351140,34296259,STK
046970,KR7046970000,우리로,KOSDAQ,벤처기업부,6600,2,-410,-5.85,6940,6940,6330,1091339,7153798080,289244993400,43824999,KSQ
298830,KR7298830001,슈어소프트테크,KOSDAQ,우량기업부,5410,2,-190,-3.39,5500,5550,5200,490020,2633711640,289210479590,53458499,KSQ
108670,KR7108670001,LX하우시스,KOSPI,,32250,1,300,0.94,31800,32900,31600,38866,1250435550,289207357500,8967670,STK
078520,KR7078520004,에이블씨엔씨,KOSPI,,11110,2,-690,-5.85,11830,11830,11100,56198,634132940,289017328710,26014161,STK
002310,KR7002310001,아세아제지,KOSPI,,7300,2,-150,-2.01,7500,7500,7200,129208,939373860,287981423000,39449510,STK
033270,KR7033270000,유나이티드제약,KOSPI,,18000,2,-20,-0.11,18040,18170,17870,25224,453517655,286393950000,15910775,STK
200670,KR7200670008,휴메딕스,KOSDAQ,우량기업부,25400,2,-950,-3.61,26650,26650,25350,25915,665668975,285240222000,11229930,KSQ
